$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link,#ImageLink,#ImageLink2,#ImageLink3,#ImageLink4
845EBD,JA11AP,Japanese National Police Agency,MBB-Kawasaki BK 117,BK17,Pol,Police Squad,Satsu,Copper Chopper,Police Forces,https://www.npa.go.jp/english,https://cdn.jetphotos.com/full/5/19168_1580369161.jpg,https://cdn.jetphotos.com/full/5/46081_1547562570.jpg,https://cdn.jetphotos.com/full/6/39138_1546077272.jpg,
147136,RF-28982,Kamchatka Police,Mil Mi-8,MI8,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Kamchatka_Krai_Police,,,,
147126,RF-28966,Kamchatka Police,Mil Mi-8,MI8,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Kamchatka_Krai_Police,https://cdn.jetphotos.com/full/6/18633_1468149798.jpg,,,
A39D3F,N332AB,Kansas City Police Dept,Hughes OH-6A Cayuse,H500,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.kcpd.org,,,,
A9336D,N692PD,Kansas City Police Dept,MD 369,H500,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.kcpd.org,,,,
A92BFF,N690PD,Kansas City Police Dept,MD 369,H500,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.kcpd.org,https://cdn.jetphotos.com/full/5/91988_1639101688.jpg,,,
147127,RF-28967,Kemerovo Police,Mil Mi-8,MI8,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Kemerovo,https://cdn.jetphotos.com/full/6/91566_1605878632.jpg,https://cdn.jetphotos.com/full/5/80381_1492877699.jpg,,
147122,RF-28962,Kemerovo Police,Mil Mi-8,MI8,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Kemerovo,https://cdn.jetphotos.com/full/5/49516_1599448805.jpg,,,
A1E29F,N220SP,Kentucky State Police,Bell OH-58A Kiowa,B06,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,http://kentuckystatepolice.org,,,,
A22F44,N24SP,Kentucky State Police,C-12L Huron,BE20,Pol,Police Squad,The Cops,Surveillance,Police Forces,http://kentuckystatepolice.org,https://cdn.jetphotos.com/full/1/27105_1212546533.jpg,,,
A40B91,N36SP,Kentucky State Police,Gates C-21A,LJ35,Pol,Police Squad,The Cops,Surveillance,Police Forces,http://kentuckystatepolice.org,,,,
04C0D6,5Y-RDU,Kenya Police Air Wing,Bell 407,B407,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://www.kenyapolice.go.ke,,,,
04C072,5Y-GSU,Kenya Police Air Wing,Cessna 208 Caravan,C208,Pol,Police Squad,You Aint Seen Me Right,Surveillance,Police Forces,https://www.kenyapolice.go.ke,,,,
04C071,5Y-POL,Kenya Police Air Wing,Cessna 208 Caravan,C208,Pol,Police Squad,You Aint Seen Me Right,Surveillance,Police Forces,https://www.kenyapolice.go.ke,,,,
485B2F,PH-PXX,KLPD Police Aviation,AgustaWestland AW.139,A139,Pol,Flikken,Moped Mustache,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Dienst_Luchtvaartpolitie,https://cdn.jetphotos.com/full/6/74870_1635587755.jpg,https://cdn.jetphotos.com/full/5/39366_1633616731.jpg,https://cdn.jetphotos.com/full/6/85331_1617389868.jpg,
484AC1,PH-PXY,KLPD Police Aviation,AgustaWestland AW.139,A139,Pol,Flikken,Moped Mustache,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Dienst_Luchtvaartpolitie,https://cdn.jetphotos.com/full/5/88931_1623513301.jpg,https://cdn.jetphotos.com/full/5/14433_1619340473.jpg,https://cdn.jetphotos.com/full/5/31942_1617543781.jpg,
484AC0,PH-PXZ,KLPD Police Aviation,AgustaWestland AW.139,A139,Pol,Flikken,Moped Mustache,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Dienst_Luchtvaartpolitie,https://cdn.jetphotos.com/full/5/88685_1616152714.jpg,https://cdn.jetphotos.com/full/5/95762_1604762851.jpg,https://cdn.jetphotos.com/full/5/33102_1585072146.jpg,
484A96,PH-PXF,KLPD Police Aviation,Eurocopter EC135 P2,EC35,Pol,Flikken,Moped Mustache,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Dienst_Luchtvaartpolitie,https://cdn.jetphotos.com/full/6/60024_1633977503.jpg,https://cdn.jetphotos.com/full/5/70987_1620768618.jpg,https://cdn.jetphotos.com/full/6/57742_1523175505.jpg,
484A95,PH-PXE,KLPD Police Aviation,Eurocopter EC135 P2,EC35,Pol,Flikken,Moped Mustache,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Dienst_Luchtvaartpolitie,https://cdn.jetphotos.com/full/6/51004_1594413702.jpg,https://cdn.jetphotos.com/full/6/41288_1583259774.jpg,https://cdn.jetphotos.com/full/6/76233_1525551728.jpg,
484A94,PH-PXD,KLPD Police Aviation,Eurocopter EC135 P2,EC35,Pol,Flikken,Moped Mustache,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Dienst_Luchtvaartpolitie,https://cdn.jetphotos.com/full/6/38725_1573025890.jpg,https://cdn.jetphotos.com/full/6/18947_1572982859.jpg,https://cdn.jetphotos.com/full/5/91075_1555269940.jpg,
484A93,PH-PXC,KLPD Police Aviation,Eurocopter EC135 P2,EC35,Pol,Flikken,Moped Mustache,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Dienst_Luchtvaartpolitie,https://cdn.jetphotos.com/full/6/29958_1633957397.jpg,https://cdn.jetphotos.com/full/5/64973_1568396920.jpg,https://cdn.jetphotos.com/full/6/16588_1550217200.jpg,
484A92,PH-PXB,KLPD Police Aviation,Eurocopter EC135 P2,EC35,Pol,Flikken,Moped Mustache,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Dienst_Luchtvaartpolitie,https://cdn.jetphotos.com/full/5/95965_1561980497.jpg,https://cdn.jetphotos.com/full/5/58709_1544087187.jpg,https://cdn.jetphotos.com/full/6/45267_1529089514.jpg,
484A91,PH-PXA,KLPD Police Aviation,Eurocopter EC135 P2,EC35,Pol,Flikken,Moped Mustache,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Dienst_Luchtvaartpolitie,https://cdn.jetphotos.com/full/6/19379_1622047014.jpg,https://cdn.jetphotos.com/full/5/70772_1620891294.jpg,https://cdn.jetphotos.com/full/5/32102_1614965321.jpg,
71D902,982,Korea National Police Agency,Mil Mi-17-2,MI8,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://tinyurl.com/2zcvx37c,https://cdn.jetphotos.com/full/5/43977_1642245195.jpg,https://cdn.jetphotos.com/full/5/43977_1642245195.jpg,https://cdn.jetphotos.com/full/5/43977_1642245195.jpg,
71D91D,969,Korean National Police Agency,KAI KUH-1P Chamsuri,SURN,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://tinyurl.com/2zcvx37c,https://cdn.jetphotos.com/full/5/32699_1642171664.jpg,https://cdn.jetphotos.com/full/6/32008_1642277122.jpg,https://cdn.jetphotos.com/full/5/32699_1642171664.jpg,
71D910,965,Korean National Police Agency,KAI KUH-1P Chamsuri,SURN,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://tinyurl.com/2zcvx37c,https://cdn.jetphotos.com/full/6/26931_1640744461.jpg,https://cdn.jetphotos.com/full/6/26931_1640744461.jpg,https://cdn.jetphotos.com/full/6/47426_1640608664.jpg,
145214,RF-21012,Krasnodar Police,Kamov Ka-226,K226,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Krasnodar_Krai_Police,,,,
14520C,RF-21004,Krasnodar Police,Kamov Ka-226,K226,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Krasnodar_Krai_Police,https://cdn.jetphotos.com/full/2/18494_1301859708.jpg,,,
147139,RF-28985,Krasnodar Police,Mil Mi-8,MI8,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Krasnodar_Krai_Police,,,,
147138,RF-28984,Krasnodar Police,Mil Mi-8,MI8,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Krasnodar_Krai_Police,,,,
147133,RF-28979,Krasnoyarsk Police,Mil Mi-8,MI8,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Krasnoyarsk_Krai_Police,https://cdn.jetphotos.com/full/5/38784_1607086583.jpg,https://cdn.jetphotos.com/full/5/78297_1603804147.jpg,,
A4FC9E,N420LE,LA IMPACT Police Dept,Enstrom 480B,EN48,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://oag.ca.gov/bi/laimpact,,,,
A2147B,N233JP,Las Vegas PD,Bell UH-1H Iroquois,UH1,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Las_Vegas_Metropolitan_Police_Department,https://cdn.jetphotos.com/full/6/95064_1415589189.jpg,https://cdn.jetphotos.com/full/1/50402_1214598059.jpg,https://cdn.jetphotos.com/full/2/89957_1147463779.jpg,
AC9C6D,N911WY,Las Vegas Police Dept,MD 369,H500,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Las_Vegas_Metropolitan_Police_Department,https://cdn.jetphotos.com/full/5/15543_1633186163.jpg,https://cdn.jetphotos.com/full/5/95447_1523580380.jpg,https://cdn.jetphotos.com/full/6/16589_1513800655.jpg,
A68235,N5185G,Las Vegas Police Dept,MD 369,H500,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Las_Vegas_Metropolitan_Police_Department,https://cdn.jetphotos.com/full/1/57568_1251936464.jpg,,,
A6E5EC,N54331,Little Rock Police Dept,Bell TH-67A Creek,B06,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.littlerock.gov/for-residents/police-department,https://cdn.jetphotos.com/full/6/37944_1585548829.jpg,https://cdn.jetphotos.com/full/2/26428_1158573049.jpg,https://cdn.jetphotos.com/full/1/70964_1117676767.jpg,
A2F41D,N29LB,Long Beach Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.longbeach.gov/police,https://cdn.jetphotos.com/full/6/39532_1526796920.jpg,https://cdn.jetphotos.com/full/1/13142_1141271414.jpg,https://cdn.jetphotos.com/full/2/85982_1125520484.jpg,
A2CC9E,N28LB,Long Beach Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.longbeach.gov/police,https://cdn.jetphotos.com/full/5/51038_1634263651.jpg,https://cdn.jetphotos.com/full/2/31875_1042414529.jpg,,
AD3CE5,N952JH,Los Angeles County Sheriffs Dept,Eurocopter AS332 Super Puma,AS32,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://lasd.org/,https://cdn.jetphotos.com/full/6/12939_1651526383.jpg,https://cdn.jetphotos.com/full/6/86255_1606692413.jpg,https://cdn.jetphotos.com/full/6/52701_1465703763.jpg,
A1DA3B,N21844,Los Angeles Police Dept,Bell 412,B412,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.lapdonline.org,https://cdn.jetphotos.com/full/5/79969_1635316302.jpg,https://cdn.jetphotos.com/full/5/31125_1557164094.jpg,,
ABAB7F,N851EM,Los Angeles Police Dept,C-12C Huron,BE20,Pol,Police Squad,The Cops,Surveillance,Police Forces,https://www.lapdonline.org,,,,
ACA3C6,N913WB,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.lapdonline.org,https://cdn.jetphotos.com/full/6/59688_1489375130.jpg,https://cdn.jetphotos.com/full/3/19105_1355284062.jpg,https://cdn.jetphotos.com/full/3/22858_1353838135.jpg,
AAE0C2,N80NT,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.lapdonline.org,,,,
A8D33A,N668PD,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.lapdonline.org,https://live.staticflickr.com/7261/7578982014_ce6e54d234_b.jpg,https://live.staticflickr.com/8375/8496150405_169d3a2892_b.jpg,https://media.zenfs.com/en/video.rumble.com/71265db3ae4e63f6d2d8d28b9482edf1,https://photos-e1.flightcdn.com/photos/retriever/7030b6550e4135a5f64168e5d6ba2474e4d7cabb
A8C815,N665PD,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.lapdonline.org,,,,
A8BCF0,N662PD,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.lapdonline.org,https://cdn.jetphotos.com/full/6/64274_1601261887.jpg,https://cdn.jetphotos.com/full/6/63198_1525766728.jpg,https://cdn.jetphotos.com/full/2/35896_1274008653.jpg,
A8B939,N661PD,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.lapdonline.org,https://cdn.jetphotos.com/full/6/71155_1546027466.jpg,https://cdn.jetphotos.com/full/1/29377_1234334343.jpg,https://cdn.jetphotos.com/full/1/70606_1215628117.jpg,
A37A70,N323LA,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.lapdonline.org,,,,
A299F9,N267LA,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.lapdonline.org,https://cdn.jetphotos.com/full/6/43228_1569183985.jpg,,,
A2036B,N229LA,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.lapdonline.org,https://upload.wikimedia.org/wikipedia/commons/c/c3/LAPD_Astro_N229LA.JPG,https://www.airport-data.com/images/aircraft/000/713/713452.jpg,,
A1FFB4,N228LA,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.lapdonline.org,https://cdn.jetphotos.com/full/1/69873_1189490045.jpg,https://cdn.jetphotos.com/full/2/70930_1189055319.jpg,,
4D03F1,LX-FAB,Luxembourg Police,Eurocopter EC145,EC45,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Grand_Ducal_Police,https://cdn.jetphotos.com/full/6/95204_1631796701.jpg,https://cdn.jetphotos.com/full/5/81038_1629880888.jpg,https://cdn.jetphotos.com/full/6/82122_1626973446.jpg,
4D03FB,LX-PGA,Luxembourg Police,MD 900 Explorer,EXPL,Pol,Police Squad,You Aint Seen Me Right,NOTAR,Police Forces,https://en.wikipedia.org/wiki/Grand_Ducal_Police,https://cdn.jetphotos.com/full/6/35222_1562191001.jpg,https://cdn.jetphotos.com/full/5/10007_1562011563.jpg,https://cdn.jetphotos.com/full/6/97783_1562011504.jpg,
750490,9M-PMD,Malaysian Police,AgustaWestland AW.139,A139,Pol,Mata Mata,The Cops,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Royal_Malaysia_Police,,,,
750482,9M-PMA,Malaysian Police,AgustaWestland AW.139,A139,Pol,Mata Mata,The Cops,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Royal_Malaysia_Police,https://cdn.jetphotos.com/full/6/86105_1626842689.jpg,https://cdn.jetphotos.com/full/5/98935_1618148057.jpg,https://cdn.jetphotos.com/full/5/75643_1586657835.jpg,
7503FF,9M-PMC,Malaysian Police,AgustaWestland AW.139,A139,Pol,Mata Mata,The Cops,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Royal_Malaysia_Police,https://cdn.jetphotos.com/full/6/74824_1618148153.jpg,https://cdn.jetphotos.com/full/6/36594_1582878186.jpg,https://cdn.jetphotos.com/full/6/60554_1572943246.jpg,
7503FE,9M-PMB,Malaysian Police,AgustaWestland AW.139,A139,Pol,Mata Mata,The Cops,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Royal_Malaysia_Police,https://cdn.jetphotos.com/full/6/85160_1628419086.jpg,https://cdn.jetphotos.com/full/6/54644_1618148110.jpg,https://cdn.jetphotos.com/full/5/13128_1607098612.jpg,
75023E,9M-PHB,Malaysian Police Air Wing,AS355 Twin Squirrel,AS55,Pol,Mata Mata,The Cops,Copper Chopper,Police Forces,https://tinyurl.com/mryyytcv,,,,
75023D,9M-PHA,Malaysian Police Air Wing,AS355 Twin Squirrel,AS55,Pol,Mata Mata,The Cops,Copper Chopper,Police Forces,https://tinyurl.com/mryyytcv,https://cdn.jetphotos.com/full/2/52865_1165980989.jpg,,,
7500E2,9M-PTB,Malaysian Police Air Wing,B350 Super King Air,B350,Pol,Mata Mata,The Cops,Surveillance,Police Forces,https://tinyurl.com/mryyytcv,https://cdn.jetphotos.com/full/5/39077_1641123328.jpg,https://cdn.jetphotos.com/full/5/30669_1628733288.jpg,https://cdn.jetphotos.com/full/5/21500_1562201572.jpg,
7502C9,9M-PTE,Malaysian Police Air Wing,B350 Super King Air,B350,Pol,Mata Mata,The Cops,Surveillance,Police Forces,https://tinyurl.com/mryyytcv,https://cdn.jetphotos.com/full/6/45443_1473125967.jpg,,,
7502C8,9M-PTD,Malaysian Police Air Wing,B350 Super King Air,B350,Pol,Mata Mata,The Cops,Surveillance,Police Forces,https://tinyurl.com/mryyytcv,https://cdn.jetphotos.com/full/6/49970_1557690388.jpg,,,
7501D7,9M-PTC,Malaysian Police Air Wing,B350 Super King Air,B350,Pol,Mata Mata,The Cops,Surveillance,Police Forces,https://tinyurl.com/mryyytcv,https://cdn.jetphotos.com/full/6/59494_1628733335.jpg,https://cdn.jetphotos.com/full/5/90387_1555154413.jpg,https://cdn.jetphotos.com/full/6/48646_1554615154.jpg,
7500DB,9M-PTA,Malaysian Police Air Wing,B350 Super King Air,B350,Pol,Mata Mata,The Cops,Surveillance,Police Forces,https://tinyurl.com/mryyytcv,https://cdn.jetphotos.com/full/5/56819_1628733231.jpg,https://cdn.jetphotos.com/full/6/92456_1610143651.jpg,https://cdn.jetphotos.com/full/5/82770_1563929876.jpg,
A483E0,N390MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://mdsp.maryland.gov/Pages/default.aspx,,,,
A47DD0,N389MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://mdsp.maryland.gov/Pages/default.aspx,,,,
A47A19,N388MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://mdsp.maryland.gov/Pages/default.aspx,https://cdn.jetphotos.com/full/5/41302_1589519306.jpg,,,
A47662,N387MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://mdsp.maryland.gov/Pages/default.aspx,,,,
A472AB,N386MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://mdsp.maryland.gov/Pages/default.aspx,,,,
A46EF4,N385MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://mdsp.maryland.gov/Pages/default.aspx,,,,
A46B3D,N384MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://mdsp.maryland.gov/Pages/default.aspx,https://cdn.jetphotos.com/full/6/24068_1638303962.jpg,,,
A46786,N383MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://mdsp.maryland.gov/Pages/default.aspx,,,,
A463CF,N382MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://mdsp.maryland.gov/Pages/default.aspx,,,,
A46018,N381MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://mdsp.maryland.gov/Pages/default.aspx,,,,
AB3630,N821SP,Massachusetts State Police,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://tinyurl.com/4xx2ba66,,,,
AB3CD4,N823JM,Massachusetts State Police,Eurocopter EC135,EC35,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.mass.gov/orgs/massachusetts-state-police,https://www.helis.com/h2/as355_n823jm.jpg,https://photos-e1.flightcdn.com/photos/retriever/106aae5a51d3bea73ed4e888233e53a7390af168,https://photos-e1.flightcdn.com/photos/retriever/fadae0a214c24059acf75d59eddda3cc4293246c,
AB448D,N825MM,Massachusetts State Police,Eurocopter EC135 T2,EC35,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.mass.gov/orgs/massachusetts-state-police,https://photos-e1.flightcdn.com/photos/retriever/7a2d105262810d45f467d4b98b11899a75329d57,https://cdn.aeroxplorer.com/large/8m4uGiOfHnC8529y5pCx.jpeg,https://live.staticflickr.com/1913/43917263380_d3d5039b7a_z.jpg,https://photos-e1.flightcdn.com/photos/retriever/d2b37a99cb7177bede108cc889b9e6bfe9249d14
AB3FBF,N824AH,Massachusetts State Police,Eurocopter EC135 T2,EC35,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.mass.gov/orgs/massachusetts-state-police,https://cdn.jetphotos.com/full/6/57438_1406953169.jpg,,,
AB399C,N822PP,Massachusetts State Police,Eurocopter EC135 T2,EC35,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.mass.gov/orgs/massachusetts-state-police,https://cdn.jetphotos.com/full/5/68731_1611384492.jpg,,,
A70F83,N554NR,MD DNR Police Dept,Bell OH-58A Kiowa,B06,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://dnr.maryland.gov/nrp/Pages/default.aspx,,,,
A4D240,N41EW,Memphis Police Dept,Bell 206B Jet Ranger,B06,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://memphispolice.org,https://cdn.jetphotos.com/full/5/88163_1519362719.jpg,,,
A3E5EE,N350MP,Memphis Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://memphispolice.org,,,,
A65512,N507MP,Mesa Police Dept,MD 369,H500,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.mesaazpolice.gov/home-police,https://www.helis.com/h2/md530f_n507mp_mesa.jpg,https://live.staticflickr.com/5759/23431153549_58ba3b9bd4_b.jpg,https://joinmesapd.com/wp-content/uploads/2022/12/DSC6115.jpg,https://joinmesapd.com/wp-content/uploads/2022/12/DSC7148.jpeg
845FC5,JA11MP,Metropolitan Police Aviation Unit,Eurocopter EC155 B1,EC55,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://tinyurl.com/2p94tvf3,https://cdn.jetphotos.com/full/6/25789_1624780564.jpg,https://cdn.jetphotos.com/full/5/85654_1623425957.jpg,https://cdn.jetphotos.com/full/6/58889_1606041175.jpg,
0D0BF6,XC-PFU,Mexican Federal Police,Bell 206B Jet Ranger,B06,Pol,Police Squad,Los Judis,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Federal_Police_(Mexico),https://cdn.jetphotos.com/full/1/49796_1194572098.jpg,,,
0D0BEF,XC-PFL,Mexican Federal Police,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,Los Judis,Copper Chopper,Police Forces,https://tinyurl.com/2p8er5jh,https://cdn.jetphotos.com/full/5/21470_1628397180.jpg,,,
0D0BF5,XC-EPF,Mexican Federal Police,Eurocopter EC120B Colibri,EC20,Pol,Police Squad,Los Judis,Copper Chopper,Police Forces,https://tinyurl.com/2p8er5jh,https://cdn.jetphotos.com/full/5/20733_1565623224.jpg,,,
0D0BF4,XC-DPF,Mexican Federal Police,Eurocopter EC120B Colibri,EC20,Pol,Police Squad,Los Judis,Copper Chopper,Police Forces,https://tinyurl.com/2p8er5jh,https://cdn.jetphotos.com/full/1/84020_1183395443.jpg,,,
0D0BF2,XC-BPF,Mexican Federal Police,Eurocopter EC120B Colibri,EC20,Pol,Police Squad,Los Judis,Copper Chopper,Police Forces,https://tinyurl.com/2p8er5jh,https://cdn.jetphotos.com/full/6/42330_1413751441.jpg,,,
0D0BF1,XC-APF,Mexican Federal Police,Eurocopter EC120B Colibri,EC20,Pol,Police Squad,Los Judis,Copper Chopper,Police Forces,https://tinyurl.com/2p8er5jh,https://cdn.jetphotos.com/full/6/85714_1587263088.jpg,https://cdn.jetphotos.com/full/6/21537_1572538414.jpg,https://cdn.jetphotos.com/full/5/38089_1557720323.jpg,
0D00D0,XC-PFT,Mexican Federal Police,Grumman GII,GLF2,Pol,Police Squad,Los Judis,Bizjet,Police Forces,https://en.wikipedia.org/wiki/Federal_Police_(Mexico),https://cdn.jetphotos.com/full/6/16510_1638646952.jpg,https://cdn.jetphotos.com/full/6/66929_1628396798.jpg,https://cdn.jetphotos.com/full/5/23384_1623609099.jpg,
0D07FD,XC-PFM,Mexican Federal Police,Gulfstream G350,GLF4,Pol,Police Squad,Los Judis,Bizjet,Police Forces,https://en.wikipedia.org/wiki/Federal_Police_(Mexico),https://cdn.jetphotos.com/full/5/82982_1631396280.jpg,https://cdn.jetphotos.com/full/6/58586_1631395643.jpg,https://cdn.jetphotos.com/full/6/47339_1624908830.jpg,
AB4C7E,N827ST,MI State Police,Bell UH-1H Iroquois,UH1,Pol,Police Squad,Los Judis,Copper Chopper,Police Forces,"https://www.michigan.gov/msp/0,4643,7-123-72297_25680---,00.html",,,,
AAFCFF,N807MP,Miami Dade Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.miamidade.gov/global/police/home.page,https://cdn.jetphotos.com/full/6/26069_1584626890.jpg,https://cdn.jetphotos.com/full/6/59221_1528603439.jpg,https://cdn.jetphotos.com/full/5/82045_1509176476.jpg,
AAF948,N806MP,Miami Dade Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.miamidade.gov/global/police/home.page,https://cdn.jetphotos.com/full/6/49549_1457266934.jpg,https://cdn.jetphotos.com/full/2/36461_1309063917.jpg,https://cdn.jetphotos.com/full/2/97755_1285267830.jpg,
AAF591,N805MP,Miami Dade Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.miamidade.gov/global/police/home.page,https://cdn.jetphotos.com/full/6/82765_1579407848.jpg,https://cdn.jetphotos.com/full/5/79291_1410832665.jpg,https://cdn.jetphotos.com/full/3/67221_1368758722.jpg,
AAF1DA,N804MP,Miami Dade Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.miamidade.gov/global/police/home.page,https://cdn.jetphotos.com/full/6/79410_1552257606.jpg,https://cdn.jetphotos.com/full/5/63567_1509138151.jpg,https://cdn.jetphotos.com/full/5/28259_1478370447.jpg,
A64662,N503PH,Miami Dade Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.miamidade.gov/global/police/home.page,https://cdn.jetphotos.com/full/6/34673_1579409604.jpg,,,
A46811,N383ST,Michigan State Police,Bell 407GX,B407,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.michigan.gov/msp,,,,
