$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link
4BA185,TC-HLE,Private,Kamov Ka-32 A11BC,KA27,Civ,Double Vision,Vashe Zdorovye,,Distinctive,https://en.wikipedia.org/wiki/Kamov_Ka-27
4BA186,TC-HLF,Private,Kamov Ka-32 A11BC,KA27,Civ,Double Vision,Vashe Zdorovye,,Distinctive,https://en.wikipedia.org/wiki/Kamov_Ka-27
4BA187,TC-HLG,Private,Kamov Ka-32 A11BC,KA27,Civ,Double Vision,Vashe Zdorovye,,Distinctive,https://en.wikipedia.org/wiki/Kamov_Ka-27
71CA99,HL9299,Private,Kamov Ka-32 T,KA27,Civ,Double Vision,Vashe Zdorovye,,Distinctive,https://en.wikipedia.org/wiki/Kamov_Ka-27
71D406,HL9406,Private,Kamov Ka-32 T,KA27,Civ,Double Vision,Vashe Zdorovye,,Distinctive,https://en.wikipedia.org/wiki/Kamov_Ka-27
AB8265,N8401S,Private,Lake Renegade LA-250,LA25,Civ,Amphibian,Cool,,Distinctive,https://en.wikipedia.org/wiki/Lake_Renegade
38AC1B,F-AZKM,Private,North American OV-10B Bronco,V10,Civ,Eye In The Sky,Cool,,Distinctive,https://en.wikipedia.org/wiki/North_American_Rockwell_OV-10_Bronco
40370E,G-BUVA,Private,Piper PA-22 135 Tri-Pacer,PA22,Civ,Tricycle,You Came Here In That Thing,,Distinctive,https://en.wikipedia.org/wiki/Piper_PA-20_Pacer
470803,G-MXII,Private,Pitts Monster P-12 (Amateur Built),PTMS,Civ,Do A Barrel Roll,Biplane,,Distinctive,https://en.wikipedia.org/wiki/Pitts_Model_12
402F0E,G-BRFB,Private,Rutan Long-Ez,LGEZ,Civ,Whoosh,Shiny,,Distinctive,https://en.wikipedia.org/wiki/Rutan_Long-EZ
406F24,G-XCID,Private,Saab Safir S-91D,SB91,Civ,Training Wheels,Bicycle Made For Two,,Distinctive,https://en.wikipedia.org/wiki/Saab_91_Safir
4079BE,G-SCHW,Private,Schweizer 269 C,H269,Civ,Chopper,Lightweight,,Distinctive,https://en.wikipedia.org/wiki/Schweizer_S300
401187,G-MACH,Private,SIAI-Marchetti SF.260,F260,Civ,Ciao,Aerobatics,,Distinctive,https://en.wikipedia.org/wiki/SIAI-Marchetti_SF.260
40764B,G-RAZI,Private,SIAI-Marchetti SF.260,F260,Civ,Ciao,Aerobatics,,Distinctive,https://en.wikipedia.org/wiki/SIAI-Marchetti_SF.260
40118A,G-TWSR,Private,Silence Aircraft Twister,TWST,Civ,Not A Spitfire,Twister,,Distinctive,https://silence-aircraft.de/en/aircraft
406299,G-TWIS,Private,Silence Aircraft Twister,TWST,Civ,Not A Spitfire,Twister,,Distinctive,https://silence-aircraft.de/en/aircraft
405E74,G-TWSS,Private,Silence Aircraft Twister 2L,TWST,Civ,Not A Spitfire,Twister,,Distinctive,https://silence-aircraft.de/en/aircraft
A3AB62,N33543,Private,Stinson Reliant V-77,RELI,Civ,You Came Here In That Thing,Old,,Distinctive,https://en.wikipedia.org/wiki/Stinson_Reliant
A947B9,N69745,Private,Stinson Reliant V-77,RELI,Civ,You Came Here In That Thing,Old,,Distinctive,https://en.wikipedia.org/wiki/Stinson_Reliant
402A39,G-BOBT,Private,Stolp SA.300 Starduster Too,SA30,Civ,Biplane,Cool,,Distinctive,https://en.wikipedia.org/wiki/Stolp_Starduster_Too
4B2196,HB-MSS,Private,Sukhoi Su-26 M2,SU26,Civ,Do A Barrel Roll,Pass The Sick Bag,,Distinctive,https://en.wikipedia.org/wiki/Sukhoi_Su-26
A6E2A7,N5427,Private,Travel Air 4000,TVL4,Civ,Those Magnificent Men In Their Flying Machines,Biplane,,Distinctive,https://en.wikipedia.org/wiki/Travel_Air_2000
406D00,G-CIMX,Private,Westland Scout AH.1,SCOU,Civ,Chopper,Speak Up Sonny,,Distinctive,https://en.wikipedia.org/wiki/Westland_Scout
A22E8A,N24KC,Private,Zeppelin LZ N07-100 Airship,SHIP,Civ,Aerobatics,Air Race,,Distinctive,https://en.wikipedia.org/wiki/Zivko_Edge_540
4B42AA,HB-ZGK,Rotex Helicopter AG,Kaman K-1200 K-Max,K226,Civ,Double Vision,Odd,,Distinctive,https://en.wikipedia.org/wiki/Kaman_K-MAX
4B4432,HB-ZVM,Rotex Helicopter AG,Kaman K-1200 K-Max,KMAX,Civ,Double Vision,Odd,,Distinctive,https://en.wikipedia.org/wiki/Kaman_K-MAX
1400AA,RF-00170,Russian Customs,Kamov Ka-32 S,KA27,Civ,Double Vision,Vashe Zdorovye,,Distinctive,https://eng.customs.gov.ru
143856,RF-14422,Russian Customs,Kamov Ka-32 S,KA27,Civ,Double Vision,Vashe Zdorovye,,Distinctive,https://eng.customs.gov.ru
14791E,RA-31006,Sochispetsavia,Kamov Ka-32 T,KA27,Civ,Double Vision,Vashe Zdorovye,,Distinctive,https://en.wikipedia.org/wiki/Kamov_Ka-27
147B6B,RA-31595,UT air,Kamov Ka-32 T,KA27,Civ,Double Vision,Vashe Zdorovye,,Distinctive,https://en.wikipedia.org/wiki/Kamov_Ka-27
4B2F15,HB-RVP,Verein Fliegermuseum,Hawker Hunter T.68,HUNT,Civ,Old,Fighter,,Distinctive,https://en.wikipedia.org/wiki/Hawker_Hunter
C015CE,C-FIGR,VIH Helicopters,Kamov Ka-32 A11BC,KA27,Civ,Double Vision,Vashe Zdorovye,,Distinctive,https://vih.com
C07B3B,C-GURI,VIH Helicopters,Kamov Ka-32 A11BC,KA27,Civ,Double Vision,Vashe Zdorovye,,Distinctive,https://vih.com
C020CA,C-FMKV,VIH Helicopters,Kamov Ka-32 A12,KA27,Civ,Double Vision,Vashe Zdorovye,,Distinctive,https://vih.com
AA0348,N744VG,Virgin Orbit,Boeing 747-41R,B744,Civ,Cosmic Girl,I Thought You Was A Pilot Not An Astronaut,,Distinctive,https://en.wikipedia.org/wiki/Cosmic_Girl_(aircraft)
A0552B,N120RB,VREF Management Inc,Cirrus Jet Vision SF50,SF50,Civ,Backpack Tadpole V-Jet,Shiny,,Distinctive,https://cirrusaircraft.com/aircraft/vision-jet
15211F,RA-74015,VSV,Antonov An-74,AN72,Civ,Odd,Chonky Boy,,Distinctive,https://en.wikipedia.org/wiki/Antonov_An-74
3E120D,D-HYAN,ADAC Luftrettung,Eurocopter EC145,EC45,Civ,Big Bird,Chopper,,Dogs with Jobs,https://luftrettung.adac.de
7C4E12,VH-PPG,AeroRescue,Dornier D328 110,D328,Civ,Specialist,She'll Be Right,,Dogs with Jobs,https://www.aerorescue.com.au
471454,HA-HSE,Arctic Group,Mil Mi-8 T,MI8,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,http://www.articgroup.ch
401387,G-TVHD,Arena Aviation,AS.355 Twin Squirrel,AS55,Civ,Is This My Good Side,Specialist,,Dogs with Jobs,https://www.arena-aircraft.com
403C0C,G-INTV,Arena Aviation,AS.355 Twin Squirrel,AS55,Civ,Is This My Good Side,Specialist,,Dogs with Jobs,https://www.arena-aircraft.com
400B03,G-CPSS,Army Parachute Association,Cessna 208 B,C208,Civ,Jump Johnny Jump,Perfectly Serviceable Aircraft,,Dogs with Jobs,https://www.netheravon.com
4042E2,G-BZAH,Army Parachute Association,Cessna 208 B,C208,Civ,Jump Johnny Jump,Perfectly Serviceable Aircraft,,Dogs with Jobs,https://www.netheravon.com
4241F4,VP-FBB,British Antarctic Survey,De Havilland Canada DHC-6 Twin Otter 310,DHC6,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://www.bas.ac.uk
4241F5,VP-FBL,British Antarctic Survey,De Havilland Canada DHC-6 Twin Otter 310,DHC6,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://www.bas.ac.uk
4241F6,VP-FAZ,British Antarctic Survey,De Havilland Canada DHC-6 Twin Otter 310,DHC6,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://www.bas.ac.uk
4241F7,VP-FBC,British Antarctic Survey,De Havilland Canada DHC-6 Twin Otter 310,DHC6,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://www.bas.ac.uk
43BE5B,VP-FBQ,British Antarctic Survey,De Havilland Canada DHC-7 110,DHC7,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://www.bas.ac.uk
4B7F78,T-741,Bundesamt für Landestopografie,DHC-6 Twin Otter 300,DHC6,Civ,Measuring Stick,STOL,,Dogs with Jobs,https://www.bazl.admin.ch/bazl/en/home.html
4B43E5,HB-ZSN,Bundesamt für Zivilluftfahrt BAZL,AS.350 Squirrel,AS50,Civ,Measuring Stick,Trundle Wheel,,Dogs with Jobs,https://www.bazl.admin.ch/bazl/en/home.html
4B43E6,HB-ZSO,Bundesamt für Zivilluftfahrt BAZL,AS.350 Squirrel,AS50,Civ,Measuring Stick,Trundle Wheel,,Dogs with Jobs,https://www.bazl.admin.ch/bazl/en/home.html
4B3E60,HB-XQE,Bundesamt für Zivilluftfahrt BAZL,AugustaWestland AW.109,A109,Civ,Measuring Stick,Trundle Wheel,,Dogs with Jobs,https://www.bazl.admin.ch/bazl/en/home.html
4B2917,HB-POP,Bundesamt für Zivilluftfahrt BAZL,PA-46 350P Malibu Mirage,PA46,Civ,Measuring Stick,Trundle Wheel,,Dogs with Jobs,https://www.bazl.admin.ch/bazl/en/home.html
4B0F70,HB-FWA,Bundesamt für Zivilluftfahrt BAZL,Pilatus PC-XII 47E,PC12,Civ,Measuring Stick,Trundle Wheel,,Dogs with Jobs,https://www.bazl.admin.ch/bazl/en/home.html
A3301A,N304VS,Calspan Corporation,Gates Learjet 25G,LJ25,Civ,Specialist,Flying Brick,,Dogs with Jobs,https://www.calspan.com
781728,B-70C0,Chinese National Antarctic Research,Leonardo AW.169,A169,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://www.polar.org.cn/en/index/
400978,G-FPLD,Cobham Flight Inspection,Beech B200 Super King Air,BE20,Civ,Specialist,Measuring Stick,,Dogs with Jobs,https://www.cobham.com
A41045,N361CR,Columbia River Bar Pilots,Agusta Westland AW109SP,A109,Civ,Gonna Need A Bigger Boat,River Pilot,,Dogs with Jobs,https://www.columbiariverbarpilots.com
4AA16B,SE-HKK,Era Alaska,Agusta-Bell AB.206B Jet Ranger III,B06,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://en.wikipedia.org/wiki/Era_Aviation
4AA9E1,SE-JOA,Era Alaska,Bell 206L Long Ranger,B06,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://en.wikipedia.org/wiki/Era_Aviation
4AAA02,SE-JPB,Era Alaska,Bell 206L Long Ranger,B06,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://en.wikipedia.org/wiki/Era_Aviation
A8EE4E,N675AC,Era Alaska,Britten-Norman Islander BN-2B-26,BN2P,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://en.wikipedia.org/wiki/Era_Aviation
A66791,N5110U,Era Alaska,Cessna 206 Super Skywagon,C206,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://en.wikipedia.org/wiki/Era_Aviation
A13F91,N18NT,Era Alaska,De Havilland Canada DHC-2 Beaver (Turbo),DHC2,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://en.wikipedia.org/wiki/Era_Aviation
A8E205,N67112,Era Alaska,De Havilland Canada DHC-6 Twin Otter 310,DHC6,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://en.wikipedia.org/wiki/Era_Aviation
4AAA01,SE-JPA,Era Alaska,MD 369 E,H500,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://en.wikipedia.org/wiki/Era_Aviation
4AAA03,SE-JPC,Era Alaska,MD 369 E,H500,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://en.wikipedia.org/wiki/Era_Aviation
A4061A,N3589B,Era Alaska,Piper PA-31 350 Navajo Chieftain,PA31,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://en.wikipedia.org/wiki/Era_Aviation
AB3169,N820FS,Era Alaska,Piper PA-31 350 Navajo Chieftain,PA31,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://en.wikipedia.org/wiki/Era_Aviation
4AA248,SE-HRH,Era Alaska,Schweizer 269 C,H269,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://en.wikipedia.org/wiki/Era_Aviation
4AA295,SE-HTU,Era Alaska,Schweizer 269 C,H269,Civ,Brrrrrrrrrrrrrrr,Polar Explorer,,Dogs with Jobs,https://en.wikipedia.org/wiki/Era_Aviation
3CCE70,D-CFME,Flight Calibration Services,Beech B350 Super King Air,B350,Civ,Trundle Wheel,Fight Calibration,,Dogs with Jobs,http://www.flight-cal.com
4071F8,G-DVOR,Flight Calibration Services,Diamond Aircraft DA62,DA62,Civ,Specialist,Measuring Stick,,Dogs with Jobs,http://www.flight-cal.com
407368,G-GNSS,Flight Calibration Services,Diamond Aircraft DA62,DA62,Civ,Specialist,Measuring Stick,,Dogs with Jobs,http://www.flight-cal.com
4076F1,G-TACN,Flight Calibration Services,Diamond Aircraft DA62,DA62,Civ,Measuring Stick,Trundle Wheel,,Dogs with Jobs,http://www.flight-cal.com
407908,G-VNAV,Flight Calibration Services,Diamond Aircraft DA62,DA62,Civ,Measuring Stick,Trundle Wheel,,Dogs with Jobs,http://www.flight-cal.com
43E7CE,M-ODKZ,Flight Coordination Services Ltd,Dassault Falcon 900EX,F900,Civ,Bizjet,Ooh Get You,,Dogs with Jobs,https://www.acl-uk.org
AA0308,N744ST,Global Supertanker Service,Boeing 747 Supertanker,B744,Civ,Fire,Hot Hot Hot Hot,,Dogs with Jobs,https://en.wikipedia.org/wiki/747_Supertanker
403576,G-HEBS,Hebridean Air Services,BN2B-26 Islander,BN2P,Civ,Whiskey Galore,Barra,,Dogs with Jobs,https://www.youtube.com/watch?v=g_2SlqF0kA0
4078EB,G-GWMB,Hinton Skydiving Centre,PAC-750XL,P750,Civ,Perfectly Serviceable Aircraft,Skydive,,Dogs with Jobs,https://en.wikipedia.org/wiki/PAC_P-750_XSTOL
4C8074,5B-CLY,Irish Parachute Club,PAC-750XL,P750,Civ,Perfectly Serviceable Aircraft,Skydive,,Dogs with Jobs,https://en.wikipedia.org/wiki/PAC_P-750_XSTOL
A399C3,N331CL,Massachusetts Institute Of Technology,Saab 340B,SF34,Civ,What Big Eyes You Have,Flying Classroom,,Dogs with Jobs,https://www.mit.edu
40081A,G-LUXE,Meteorological Research Flight,BAe 146-301,B463,Civ,Looks Like Rain Again,Weather Recon,,Dogs with Jobs,https://www.faam.ac.uk
405588,G-RIDA,National Grid,AS355 Twin Squirrel,AS55,Civ,Wichita Lineman,Chopper,,Dogs with Jobs,https://www.nationalgrid.com/uk/electricity-transmission
406897,G-RIDB,National Grid,Bell 429 Global Ranger,B429,Civ,Wichita Lineman,Choppa,,Dogs with Jobs,https://www.nationalgrid.com/uk/electricity-transmission
400D1C,G-NETR,Network Rail,AS.355 Twin Squirrel,AS55,Civ,Leaves On The Line,Chopper,,Dogs with Jobs,https://www.networkrail.co.uk
400FE8,G-NLSE,Network Rail,AS.355 Twin Squirrel,AS55,Civ,Leaves On The Line,Chopper,,Dogs with Jobs,https://www.networkrail.co.uk
4068E8,G-NLDR,Network Rail,AS.355 Twin Squirrel,AS55,Civ,Leaves On The Line,Chopper,,Dogs with Jobs,https://www.networkrail.co.uk
4074A6,G-OJMP,Parachuting Aircraft Ltd,Cessna 208 B,C208,Civ,Jump Johnny Jump,Perfectly Serviceable Aircraft,,Dogs with Jobs,https://www.netheravon.com
A63954,N50TV,Portland Oregon's Shared News Chopper,Bell 206B,B06,Civ,Eye In The Sky,Breaking News,,Dogs with Jobs,https://www.oregonlive.com/portland
4067CA,G-HEBO,Private,Britten-Norman Islander BN-2B-26,BN2P,Civ,Whiskey Galore,Barra,,Dogs with Jobs,https://www.youtube.com/watch?v=g_2SlqF0kA0
43C45B,XX327,RAF Centre of Aviation Medicine,BAe Hawk T1,HAWK,Civ,Pass The Sick Bag,Specialist,,Dogs with Jobs,https://en.wikipedia.org/wiki/RAF_Centre_of_Aviation_Medicine
AAAC0E,N787RR,Rolls Royce,Boeing 747-267B,B742,Civ,Testbed,Odd,,Dogs with Jobs,https://cdn.jetphotos.com/full/5/14664_1532022759.jpg
40100E,G-VANC,Skydive Ireland,Gippsland GA-8 Airvan,GA8,Civ,Jump Johnny Jump,Skydive,,Dogs with Jobs,https://en.wikipedia.org/wiki/GippsAero_GA8_Airvan
4012D9,G-VAND,Skydive Ireland,Gippsland GA-8 Airvan,GA8,Civ,Perfectly Serviceable Aircraft,Skydive,,Dogs with Jobs,https://en.wikipedia.org/wiki/GippsAero_GA8_Airvan
406634,G-SYLV,Skydive Swansea,Cessna 208 B,C208,Civ,Jump Johnny Jump,Perfectly Serviceable Aircraft,,Dogs with Jobs,http://www.skydiveswansea.co.uk
407986,G-SVAN,Skydive UK,Cessna 208 B,C208,Civ,Skydive,Foutje Bedankt,,Dogs with Jobs,http://aerossurance.com/wp-content/uploads/2019/02/n46lh-skyvan-1024x625.jpg
0081F2,ZS-ASN,Spectrem 2000 Microsurvey,Douglas DC-3 BT-67,DC3T,Civ,History,Rejuvenated,,Dogs with Jobs,https://cdn.jetphotos.com/full/2/42922_1255822940.jpg
C001BB,C-FARA,Summit Air,Short Skyvan 3-100,SC7,Civ,Skydive,Flying Brick,,Dogs with Jobs,https://abpic.co.uk/pictures/registration/C-FARA
C0607D,C-GKOA,Summit Air,Short Skyvan 3-100,SC7,Civ,Yukon,Flying Brick,,Dogs with Jobs,https://abpic.co.uk/pictures/registration/C-FARA
401388,G-UKPS,UK Parachute Services,Cessna 208,C208,Civ,Jump Johnny Jump,Perfectly Serviceable Aircraft,,Dogs with Jobs,https://ukparachuting.co.uk
40668B,G-WPDA,Western Power Distribution,Eurocopter EC135,EC35,Civ,Wichita Lineman,Big Bird,,Dogs with Jobs,https://www.westernpower.co.uk/business-services/helicopter-unit
40668C,G-WPDB,Western Power Distribution,Eurocopter EC135,EC35,Civ,Wichita Lineman,Big Bird,,Dogs with Jobs,https://www.westernpower.co.uk/business-services/helicopter-unit
4067CD,G-WPDC,Western Power Distribution,Eurocopter EC135,EC35,Civ,Wichita Lineman,Big Bird,,Dogs with Jobs,https://www.westernpower.co.uk/business-services/helicopter-unit
4067CE,G-WPDD,Western Power Distribution,Eurocopter EC135,EC35,Civ,Wichita Lineman,Big Bird,,Dogs with Jobs,https://www.westernpower.co.uk/business-services/helicopter-unit
406E1B,G-WPDE,Western Power Distribution,Eurocopter EC135,EC35,Civ,Wichita Lineman,Big Bird,,Dogs with Jobs,https://www.westernpower.co.uk/business-services/helicopter-unit
43EA62,M-LCFC,Leicester City Football Club,Boeing 737-BBJ,B737,Civ,Jumpers For Goalposts,Boeing Business Jet,,Football ,https://www.lcfc.com
48434F,P4-MES,Roman Abramovitch,Boeing 767-33AER,B763,Civ,The Bandit,Jumpers For Goalposts,,Football ,https://www.youtube.com/watch?v=jAG4XXCOj48
4076AB,G-CKZJ,Private,Balony Kubicek BB 26E Hot Air Balloon,BALL,Civ,Up Up And Away,Hot Air Balloon,,Gas Bags,https://www.youtube.com/watch?v=5akEgsZSfhg
407484,G-VBAU,Private,Cameron A-400 Hot Air Balloon,BALL,Civ,Up Up And Away,Hot Air Balloon,,Gas Bags,http://www.cameronballoons.co.uk
4067C1,G-JHAA,Private,Cameron Z-90 Hot Air Balloon,BALL,Civ,Up Up And Away,Hot Air Balloon,,Gas Bags,http://www.cameronballoons.co.uk
406EBC,G-CIRL,Private,Ultramagic S-90 Hot Air Balloon,BALL,Civ,Up Up And Away,Hot Air Balloon,,Gas Bags,https://ultramagic.com/hot-air-balloons/envelopes/s-series
01003E,SU-BND,Government of Egypt,Gulfstream GIV SP,GLF4,Civ,Egypt,Dictator Alert,,Governments,https://www.youtube.com/watch?v=Cv6tuzHUuuk
400A76,G-CIFE,2 Excel Aviation,Beech B200 Super King Air,BE20,Civ,Covert,ISR,,Hired Gun,https://www.secret-bases.co.uk/cia-rendition.htm#MI5
400F3D,G-FSEU,2 Excel Aviation,Beech B200 Super King Air,BE20,Civ,Covert,ISR,,Hired Gun,https://www.secret-bases.co.uk/cia-rendition.htm#MI5
401046,G-WCCP,2 Excel Aviation,Beech B200 Super King Air,BE20,Civ,Covert,ISR,,Hired Gun,https://www.secret-bases.co.uk/cia-rendition.htm#MI5
4012AD,G-IMEA,2 Excel Aviation,Beech B200 Super King Air,BE20,Civ,Covert,ISR,,Hired Gun,https://www.secret-bases.co.uk/cia-rendition.htm#MI5
4055B7,G-JASS,2 Excel Aviation,Beech B200 Super King Air,BE20,Civ,Covert,ISR,,Hired Gun,https://www.secret-bases.co.uk/cia-rendition.htm#MI5
405F85,G-IASM,2 Excel Aviation,Beech B200 Super King Air,BE20,Civ,Covert,ISR,,Hired Gun,https://www.secret-bases.co.uk/cia-rendition.htm#MI5
400C86,G-UMMI,2 Excel Aviation,Piper PA-31 Navajo C,PA31,Civ,Covert,ISR,,Hired Gun,https://www.secret-bases.co.uk/cia-rendition.htm#MI5
40729C,G-SCIR,2 Excel Aviation,Piper PA-31 Navajo C,PA31,Civ,Covert,ISR,,Hired Gun,https://www.secret-bases.co.uk/cia-rendition.htm#MI5
40729D,G-SCTR,2 Excel Aviation,Piper PA-31 Navajo C,PA31,Civ,Covert,ISR,,Hired Gun,https://www.secret-bases.co.uk/cia-rendition.htm#MI5
40729E,G-SCMR,2 Excel Aviation,Piper PA-31 Navajo C,PA31,Civ,Covert,ISR,,Hired Gun,https://www.secret-bases.co.uk/cia-rendition.htm#MI5
406848,G-UKAL,Aero Lease UK (Police),Cessna F406 Caravan II,F406,Civ,Covert,ISR,,Hired Gun,https://www.secret-bases.co.uk/cia-rendition.htm#MI5
406B79,G-VYGJ,AirTanker,Airbus A330-243,A332,Civ,Tiger Tokens,Air2Air,,Hired Gun,https://www.airtanker.co.uk
406D26,G-VYGK,AirTanker,Airbus A330-243,A332,Civ,Tiger Tokens,Air2Air,,Hired Gun,https://www.airtanker.co.uk
406D27,G-VYGL,AirTanker,Airbus A330-243,A332,Civ,Tiger Tokens,Air2Air,,Hired Gun,https://www.airtanker.co.uk
406E9F,G-VYGM,AirTanker,Airbus A330-243,A332,Civ,Tiger Tokens,Air2Air,,Hired Gun,https://www.airtanker.co.uk
393C00,F-GPAA,Aviation Defence Service,Dassault Falcon 20 CC117/ECM,FA20,Civ,AvDef,Target Practice,,Hired Gun,https://www.planespotters.net/airline/Aviation-Defense-Service
400EA1,G-BYXD,Babcock Aerospace,Grob G-115 E Tutor,G115,Civ,Training Wheels,Jump Johnny Jump,,Hired Gun,https://www.babcockinternational.com
ACBA95,N9191,Bear Defence,Bombardier Challenger 604 Artemis ISR,CL60,Civ,Covert,ISR,,Hired Gun,https://actualcontrol.substack.com/p/openskys-open-api
A68945,N520DM,Bear Defence,Grob G-520 Egrett,EGRT,Civ,Hiiiiiigh In The Sky,ISR,,Hired Gun,https://en.wikipedia.org/wiki/Grob_G_520
4009D6,G-FRAW,Draken Europe,Dassault Falcon 20-ECM,FA20,Civ,Shapeshifter,Target Practice,,Hired Gun,https://www.draken.aero
4009D3,G-FRAS,Draken Europe,Dassault Falcon 20C,FA20,Civ,Shapeshifter,Target Practice,,Hired Gun,https://www.draken.aero
4009D4,G-FRAT,Draken Europe,Dassault Falcon 20C,FA20,Civ,Shapeshifter,Target Practice,,Hired Gun,https://www.draken.aero
4009D5,G-FRAU,Draken Europe,Dassault Falcon 20C,FA20,Civ,Shapeshifter,Target Practice,,Hired Gun,https://www.draken.aero
4009CA,G-FRAH,Draken Europe,Dassault Falcon 20D,FA20,Civ,Shapeshifter,Target Practice,,Hired Gun,https://www.draken.aero
4009CD,G-FRAK,Draken Europe,Dassault Falcon 20D,FA20,Civ,Shapeshifter,Target Practice,,Hired Gun,https://www.draken.aero
4009D1,G-FRAP,Draken Europe,Dassault Falcon 20D,FA20,Civ,Shapeshifter,Target Practice,,Hired Gun,https://www.draken.aero
4009D2,G-FRAR,Draken Europe,Dassault Falcon 20D,FA20,Civ,Shapeshifter,Target Practice,,Hired Gun,https://www.draken.aero
4009C8,G-FFRA,Draken Europe,Dassault Falcon 20DC,FA20,Civ,Shapeshifter,Target Practice,,Hired Gun,https://www.draken.aero
4009CB,G-FRAI,Draken Europe,Dassault Falcon 20DC,FA20,Civ,Shapeshifter,Target Practice,,Hired Gun,https://www.draken.aero
4009C9,G-FRAF,Draken Europe,Dassault Falcon 20E,FA20,Civ,Shapeshifter,Target Practice,,Hired Gun,https://www.draken.aero
4009CC,G-FRAJ,Draken Europe,Dassault Falcon 20E,FA20,Civ,Shapeshifter,Target Practice,,Hired Gun,https://www.draken.aero
400E15,G-FRAD,Draken Europe,Dassault Falcon 20E,FA20,Civ,Shapeshifter,Target Practice,,Hired Gun,https://www.draken.aero
407B49,G-FRSB,Draken Europe,Dassault Falcon 20F,FA20,Civ,Shapeshifter,Target Practice,,Hired Gun,https://www.draken.aero
406AD0,G-FFMV,Draken Europe,Diamond Aircraft DA42-M-NG Guardian,DA42,Civ,ISR,Target Practice,,Hired Gun,https://www.draken.aero
A3CC9A,N344EM,Draken Intl,Aermacchi MB.339 CB,M339,Civ,Callsign Viper,Aggressor Squadron,,Hired Gun,https://www.youtube.com/watch?v=jk0gBZtTYUA
A3DB76,N348EM,Draken Intl,Aermacchi MB.339 CB,M339,Civ,Callsign Viper,Aggressor Squadron,,Hired Gun,https://www.youtube.com/watch?v=jk0gBZtTYUA
A9E61F,N737M,Eagle Intl Establishment,Boeing 737-BBJ2,B738,Civ,Man Made Climate Change,Boeing Business Jet,,Hired Gun,https://www.eagleinternationalgroup.com
400D64,G-PCOP,Gama Aviation,Beech B200 Super King Air,BE20,Civ,Covert,Eye In The Sky,,Hired Gun,https://www.gamaaviation.com/special-mission-2
400DC2,G-SASC,Gama Aviation,Beech B200 Super King Air,BE20,Civ,Covert,Eye In The Sky,,Hired Gun,https://www.gamaaviation.com/special-mission-2
407765,G-YVIP,Gama Aviation,Beech B200 Super King Air,BE20,Civ,Covert,Eye In The Sky,,Hired Gun,https://www.gamaaviation.com/special-mission-2
407B44,G-GMAF,Gama Aviation,Beech B200 Super King Air,BE20,Civ,Covert,Eye In The Sky,,Hired Gun,https://www.gamaaviation.com/special-mission-2
406A2E,G-GMAD,Gama Aviation,Beech B350C Super King Air,B350,Civ,Covert,Spyplane,,Hired Gun,https://www.gamaaviation.com/special-mission-2
4073E1,G-DAYP,Gama Aviation,Beech B350C Super King Air,B350,Civ,Covert,Spyplane,,Hired Gun,https://www.gamaaviation.com/special-mission-2
41CE02,G-BSAH,Gama Aviation,BN Islander R.1,BN2P,Civ,Covert,Eye In The Sky,,Hired Gun,https://www.gamaaviation.com/special-mission-2
400D24,G-BJEC,Gama Aviation,BN-2T Islander CC2B,BN2P,Civ,Covert,Eye In The Sky,,Hired Gun,https://www.gamaaviation.com/special-mission-2
406C60,G-LSCW,Gama Aviation,Gulfstream G550,GLF5,Civ,Covert,What Big Eyes You Have,,Hired Gun,https://www.gamaaviation.com/special-mission-2
3CD05A,D-CGFA,Gesellschaft für Flugzieldarstellung,Gates Learjet 35 A,LJ35,Civ,Feierabend,Target Practice,,Hired Gun,https://www.gfd.de/en
