$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link
142D85,RA-11653,Russian Air Force,Antonov An-12 BP,AN12,Mil,Ere Me Now,Vashe Zdorovye,Cub,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
142C94,RA-11412,Russian Air Force,Antonov An-12 BP,AN12,Mil,Ere Me Now,Vashe Zdorovye,Cub,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
142EA9,RA-11945,Russian Air Force,Antonov An-12 BP,AN12,Mil,Ere Me Now,Vashe Zdorovye,Cub,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
142F53,RA-12115,Russian Air Force,Antonov An-12 BP,AN12,Mil,Ere Me Now,Vashe Zdorovye,Cub,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
142DDE,RA-11742,Russian Air Force,Antonov An-12 BP,AN12,Mil,Ere Me Now,Vashe Zdorovye,Cub,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
142F63,RA-12131,Russian Air Force,Antonov An-12 BP,AN12,Mil,Ere Me Now,Vashe Zdorovye,Cub,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
142F65,RA-12133,Russian Air Force,Antonov An-12 BP,AN12,Mil,Ere Me Now,Vashe Zdorovye,Cub,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
142D94,RA-11668,Russian Air Force,Antonov An-12 BP,AN12,Mil,Ere Me Now,Vashe Zdorovye,Cub,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14345A,RA-13402,Russian Air Force,Antonov An-12 BP,AN12,Mil,Ere Me Now,Vashe Zdorovye,Cub,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1574C5,RF-95429,Russian Air Force,Antonov An-12 BP,AN12,Mil,Ere Me Now,Vashe Zdorovye,Cub,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1431A5,RA-12709,Russian Air Force,Antonov An-12 C,AN12,Mil,Ere Me Now,Vashe Zdorovye,Cub,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1432A8,RA-12968,Russian Air Force,Antonov An-12 TB,AN12,Mil,Ere Me Now,Vashe Zdorovye,Mystery Designation,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1575C2,RF-95682,Russian Air Force,Antonov An-12 TBK,AN12,Mil,Ere Me Now,Vashe Zdorovye,Mystery Designation,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
156329,RF-90921,Russian Air Force,Antonov An-12 TBK,AN12,Mil,Ere Me Now,Vashe Zdorovye,Mystery Designation,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
157001,RF-94209,Russian Air Force,Antonov An-12 TBK,AN12,Mil,Ere Me Now,Vashe Zdorovye,Mystery Designation,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154064,RA-82020,Russian Air Force,Antonov An-124,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154065,RA-82021,Russian Air Force,Antonov An-124,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154066,RA-82022,Russian Air Force,Antonov An-124,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154067,RA-82023,Russian Air Force,Antonov An-124,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154068,RA-82024,Russian Air Force,Antonov An-124,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154069,RA-82025,Russian Air Force,Antonov An-124,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
15406F,RA-82031,Russian Air Force,Antonov An-124,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154073,RA-82035,Russian Air Force,Antonov An-124,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154074,RA-82036,Russian Air Force,Antonov An-124,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154075,RA-82037,Russian Air Force,Antonov An-124,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
15405B,RF-82011,Russian Air Force,Antonov An-124 100,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
15405D,RF-82013,Russian Air Force,Antonov An-124 100,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
15405E,RA-82014,Russian Air Force,Antonov An-124 100,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
15406C,RA-82028,Russian Air Force,Antonov An-124 100,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
15406E,RA-82030,Russian Air Force,Antonov An-124 100,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154070,RF-82032,Russian Air Force,Antonov An-124 100,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154071,RA-82033,Russian Air Force,Antonov An-124 100,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154072,RF-82034,Russian Air Force,Antonov An-124 100,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154077,RA-82039,Russian Air Force,Antonov An-124 100,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154078,RA-82040,Russian Air Force,Antonov An-124 100,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154079,RF-82041,Russian Air Force,Antonov An-124 100,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
154076,RA-82038,Russian Air Force,Antonov An-124 100,A124,Mil,Absolute Unit,Vashe Zdorovye,Condor,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14A126,RA-41254,Russian Air Force,Antonov An-140 100,A140,Mil,Tactical Airlift,Vashe Zdorovye,Rear Ramp,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14A12A,RA-41258,Russian Air Force,Antonov An-140 100,A140,Mil,Tactical Airlift,Vashe Zdorovye,Rear Ramp,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14A12B,RA-41259,Russian Air Force,Antonov An-140 100,A140,Mil,Tactical Airlift,Vashe Zdorovye,Rear Ramp,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14A127,RA-41255,Russian Air Force,Antonov An-140 100,A140,Mil,Tactical Airlift,Vashe Zdorovye,Rear Ramp,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14A12C,RA-41260,Russian Air Force,Antonov An-140 100,A140,Mil,Tactical Airlift,Vashe Zdorovye,Rear Ramp,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F116,RA-61718,Russian Air Force,Antonov An-148 100,A148,Mil,Regional Jet,Vashe Zdorovye,Highwing,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F11A,RA-61722,Russian Air Force,Antonov An-148 100E,A148,Mil,Regional Jet,Vashe Zdorovye,Extended Range,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F11B,RA-61723,Russian Air Force,Antonov An-148 100E,A148,Mil,Regional Jet,Vashe Zdorovye,Extended Range,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F119,RA-61721,Russian Air Force,Antonov An-148 100E,A148,Mil,Regional Jet,Vashe Zdorovye,Extended Range,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F11C,RA-61724,Russian Air Force,Antonov An-148 100E,A148,Mil,Regional Jet,Vashe Zdorovye,Extended Range,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F11D,RA-61725,Russian Air Force,Antonov An-148 100E,A148,Mil,Regional Jet,Vashe Zdorovye,Extended Range,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F11E,RA-61726,Russian Air Force,Antonov An-148 100E,A148,Mil,Regional Jet,Vashe Zdorovye,Extended Range,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F122,RA-61730,Russian Air Force,Antonov An-148 100E,A148,Mil,Regional Jet,Vashe Zdorovye,Extended Range,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F120,RA-61728,Russian Air Force,Antonov An-148 100E,A148,Mil,Regional Jet,Vashe Zdorovye,Extended Range,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F121,RA-61729,Russian Air Force,Antonov An-148 100E,A148,Mil,Regional Jet,Vashe Zdorovye,Extended Range,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F127,RF-61735,Russian Air Force,Antonov An-148 100E,A148,Mil,Regional Jet,Vashe Zdorovye,Extended Range,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F123,RA-61731,Russian Air Force,Antonov An-148 100EA,A148,Mil,Regional Jet,Vashe Zdorovye,Extended Range,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F124,RA-61732,Russian Air Force,Antonov An-148 100EA,A148,Mil,Regional Jet,Vashe Zdorovye,Extended Range,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F125,RA-61733,Russian Air Force,Antonov An-148 100EA,A148,Mil,Regional Jet,Vashe Zdorovye,Extended Range,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14F126,RA-61734,Russian Air Force,Antonov An-148 100EA,A148,Mil,Regional Jet,Vashe Zdorovye,Extended Range,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1561D6,RF-90582,Russian Air Force,Antonov An-2,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1561CE,RF-90574,Russian Air Force,Antonov An-2,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1561C9,RF-90569,Russian Air Force,Antonov An-2,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1561C8,RF-90568,Russian Air Force,Antonov An-2,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
15618F,RF-90511,Russian Air Force,Antonov An-2,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
15614E,RF-90446,Russian Air Force,Antonov An-2,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1561D4,RF-90580,Russian Air Force,Antonov An-2,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1561D8,RF-90584,Russian Air Force,Antonov An-2,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
15619B,RF-90523,Russian Air Force,Antonov An-2 T,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1561A1,RF-90529,Russian Air Force,Antonov An-2 T,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
15619E,RF-90526,Russian Air Force,Antonov An-2 T,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1561D9,RF-90585,Russian Air Force,Antonov An-2 T,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1561C2,RF-90562,Russian Air Force,Antonov An-2 T,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1561D5,RF-90581,Russian Air Force,Antonov An-2 T,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1561D7,RF-90583,Russian Air Force,Antonov An-2 T,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
1561BA,RF-90554,Russian Air Force,Antonov An-2 T,AN2,Mil,Biplane,Indestructible,I Must Break You,Other Air Forces,https://en.wikipedia.org/wiki/Russian_Air_Force
14247D,RA-09341,Russian Air Force,Antonov An-22,AN22,Mil,Big Bird,I Must Break You,Cargo,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-22
14245D,RF-09309,Russian Air Force,Antonov An-22,AN22,Mil,Big Bird,I Must Break You,Cargo,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-22
142480,RA-09344,Russian Air Force,Antonov An-22,AN22,Mil,Big Bird,I Must Break You,Cargo,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-22
142470,RF-09328,Russian Air Force,Antonov An-22,AN22,Mil,Big Bird,I Must Break You,Cargo,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-22
142280,RA-08832,Russian Air Force,Antonov An-22,AN22,Mil,Big Bird,I Must Break You,Cargo,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-22
14247E,RA-09342,Russian Air Force,Antonov An-22 A,AN22,Mil,Big Bird,I Must Break You,Cock,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-22
14B670,RA-46704,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CE5,RF-36069,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
14B8EE,RA-47342,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
14B576,RA-46454,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
14B57A,RA-46458,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
14B92F,RA-47407,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
1561DD,RF-90589,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
1560C9,RF-90313,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
1560C8,RF-90312,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
1560CA,RF-90314,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CE7,RF-36071,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
156153,RF-90451,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CBA,RF-36026,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148D45,RF-36165,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CCB,RF-36043,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CDA,RF-36058,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CD1,RF-36049,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
15702A,RF-94250,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CA4,RF-36004,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
156B19,RF-92953,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
156B18,RF-92952,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
156B14,RF-92948,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CEC,RF-36076,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
14B733,RF-46899,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148D47,RF-36167,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
14B933,RA-47411,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
156F2D,RF-93997,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CA8,RF-36008,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
1575B6,RF-95670,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
156F29,RF-93993,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148D29,RF-36137,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
156B15,RF-92949,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CBC,RF-36028,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
156F2C,RF-93996,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148D3A,RF-36154,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CA5,RF-36005,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CB7,RF-36023,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148D1E,RF-36126,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
156F2F,RF-93999,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
156B16,RF-92950,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
156B1E,RF-92958,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CEA,RF-36074,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CFC,RF-36092,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
1560CF,RF-90319,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CB8,RF-36024,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CE4,RF-36068,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148D0E,RF-36110,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
146699,RF-26265,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CA3,RF-36003,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148D2A,RF-36138,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148D46,RF-36166,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148D42,RF-36162,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148D11,RF-36113,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
1560D0,RF-90320,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CE6,RF-36070,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148D3B,RF-36155,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
14B8DD,RF-47325,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CF8,RF-36088,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CDB,RF-36059,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
146811,RA-26641,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148D0D,RF-36109,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CE3,RF-36067,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CC2,RF-36034,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148D0C,RF-36108,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CAA,RF-36010,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CB9,RF-36025,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
1560C7,RF-90311,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
1560C6,RF-90310,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CBF,RF-36031,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148CF0,RF-36080,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
148D27,RF-36135,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
14B8DB,RF-47323,Russian Air Force,Antonov An-26,AN26,Mil,Got It Where It Counts,Vashe Zdorovye,Curl,Other Air Forces,https://en.wikipedia.org/wiki/Antonov_An-26
